timestamp,open,high,low,close,volume
2025-09-09 07:23:56.944938,1.10014,1.10024,1.09995,1.10016,63
2025-09-09 07:24:56.944938,1.10011,1.10011,1.10003,1.10009,266
2025-09-09 07:25:56.944938,1.10013,1.10044,1.10008,1.10021,192
2025-09-09 07:26:56.944938,1.10026,1.10027,1.10001,1.10022,329
2025-09-09 07:27:56.944938,1.10022,1.10078,1.09995,1.10025,229
2025-09-09 07:28:56.944938,1.10025,1.10048,1.1002,1.10015,414
2025-09-09 07:29:56.944938,1.10019,1.10028,1.10018,1.09998,448
2025-09-09 07:30:56.944938,1.09979,1.09982,1.09979,1.09981,413
2025-09-09 07:31:56.944938,1.09978,1.09995,1.09976,1.09973,400
2025-09-09 07:32:56.944938,1.09979,1.09982,1.0997,1.09981,301
2025-09-09 07:33:56.944938,1.09987,1.09987,1.09981,1.10008,136
2025-09-09 07:34:56.944938,1.10004,1.10012,1.0997,1.1,373
2025-09-09 07:35:56.944938,1.09995,1.10033,1.09989,1.10003,248
2025-09-09 07:36:56.944938,1.10014,1.10022,1.10008,1.10005,155
2025-09-09 07:37:56.944938,1.10005,1.10008,1.10003,1.10004,129
2025-09-09 07:38:56.944938,1.10004,1.10006,1.09973,1.09989,364
2025-09-09 07:39:56.944938,1.0998,1.09983,1.09963,1.09998,202
2025-09-09 07:40:56.944938,1.09993,1.10033,1.09977,1.1,234
2025-09-09 07:41:56.944938,1.09994,1.09994,1.0999,1.09991,136
2025-09-09 07:42:56.944938,1.09992,1.10022,1.09972,1.09989,173
2025-09-09 07:43:56.944938,1.09982,1.09987,1.09962,1.09989,360
2025-09-09 07:44:56.944938,1.09983,1.10003,1.09978,1.0998,286
2025-09-09 07:45:56.944938,1.09992,1.09999,1.09981,1.10011,213
2025-09-09 07:46:56.944938,1.10022,1.1003,1.09993,1.10015,271
2025-09-09 07:47:56.944938,1.10027,1.10034,1.09987,1.10034,433
2025-09-09 07:48:56.944938,1.10026,1.10033,1.09969,1.10028,175
2025-09-09 07:49:56.944938,1.10028,1.10035,1.10026,1.10023,147
2025-09-09 07:50:56.944938,1.10022,1.10053,1.09999,1.10013,396
2025-09-09 07:51:56.944938,1.10014,1.10029,1.1001,1.10008,382
2025-09-09 07:52:56.944938,1.10021,1.10043,1.09988,1.1002,493
2025-09-09 07:53:56.944938,1.10026,1.10044,1.10024,1.10016,300
2025-09-09 07:54:56.944938,1.10012,1.10053,1.09993,1.10019,252
2025-09-09 07:55:56.944938,1.10021,1.10027,1.10016,1.10009,218
2025-09-09 07:56:56.944938,1.09989,1.10013,1.09982,1.09994,336
2025-09-09 07:57:56.944938,1.10003,1.10009,1.09997,1.10026,375
2025-09-09 07:58:56.944938,1.10031,1.10035,1.10026,1.10035,404
2025-09-09 07:59:56.944938,1.10045,1.10109,1.10034,1.10038,75
2025-09-09 08:00:56.944938,1.10036,1.10053,1.10018,1.10024,300
2025-09-09 08:01:56.944938,1.10022,1.10045,1.10006,1.10023,437
2025-09-09 08:02:56.944938,1.10024,1.10043,1.10012,1.10037,433
2025-09-09 08:03:56.944938,1.10015,1.10017,1.10009,1.1002,132
2025-09-09 08:04:56.944938,1.1003,1.10034,1.10018,1.10035,267
2025-09-09 08:05:56.944938,1.10032,1.10042,1.10024,1.10025,51
2025-09-09 08:06:56.944938,1.10023,1.10038,1.10022,1.1002,227
2025-09-09 08:07:56.944938,1.10003,1.10028,1.09982,1.10017,163
2025-09-09 08:08:56.944938,1.10022,1.10031,1.10017,1.10017,288
2025-09-09 08:09:56.944938,1.10021,1.10026,1.10017,1.10019,377
2025-09-09 08:10:56.944938,1.10001,1.10015,1.09981,1.09996,111
2025-09-09 08:11:56.944938,1.10001,1.10032,1.09947,1.0999,427
2025-09-09 08:12:56.944938,1.09964,1.09979,1.09929,1.09968,271
2025-09-09 08:13:56.944938,1.0997,1.09984,1.0993,1.09961,233
2025-09-09 08:14:56.944938,1.09974,1.09993,1.09974,1.09962,147
2025-09-09 08:15:56.944938,1.09963,1.09998,1.0996,1.09966,320
2025-09-09 08:16:56.944938,1.0998,1.10012,1.09951,1.09978,307
2025-09-09 08:17:56.944938,1.09983,1.09988,1.09953,1.09988,211
2025-09-09 08:18:56.944938,1.09972,1.09979,1.09971,1.09962,344
2025-09-09 08:19:56.944938,1.09969,1.09982,1.09958,1.09967,396
2025-09-09 08:20:56.944938,1.09962,1.1001,1.09941,1.09952,305
2025-09-09 08:21:56.944938,1.09953,1.0997,1.09934,1.09958,236
2025-09-09 08:22:56.944938,1.09982,1.09992,1.09965,1.10005,244
2025-09-09 08:23:56.944938,1.10021,1.10045,1.1,1.10018,393
2025-09-09 08:24:56.944938,1.10013,1.10021,1.10009,1.10004,347
2025-09-09 08:25:56.944938,1.10028,1.10043,1.09986,1.10038,368
2025-09-09 08:26:56.944938,1.1004,1.10047,1.10019,1.10053,94
2025-09-09 08:27:56.944938,1.10055,1.10099,1.10041,1.10057,141
2025-09-09 08:28:56.944938,1.10053,1.10111,1.10037,1.10052,284
2025-09-09 08:29:56.944938,1.10064,1.10079,1.10059,1.10049,131
2025-09-09 08:30:56.944938,1.10063,1.10084,1.10037,1.1007,429
2025-09-09 08:31:56.944938,1.10064,1.10083,1.10039,1.10069,250
2025-09-09 08:32:56.944938,1.10063,1.10097,1.10052,1.10062,253
2025-09-09 08:33:56.944938,1.10068,1.10087,1.1006,1.10059,187
2025-09-09 08:34:56.944938,1.10075,1.10098,1.10065,1.10078,153
2025-09-09 08:35:56.944938,1.10062,1.10088,1.10058,1.10067,196
2025-09-09 08:36:56.944938,1.10068,1.10068,1.10035,1.10069,81
2025-09-09 08:37:56.944938,1.10063,1.10084,1.10045,1.10078,327
2025-09-09 08:38:56.944938,1.10088,1.10119,1.10056,1.10089,307
2025-09-09 08:39:56.944938,1.10091,1.10101,1.10063,1.10067,209
2025-09-09 08:40:56.944938,1.10067,1.10082,1.1006,1.10085,70
2025-09-09 08:41:56.944938,1.10103,1.10108,1.10098,1.10094,373
2025-09-09 08:42:56.944938,1.10094,1.10104,1.10079,1.10094,363
