timestamp,open,high,low,close,volume
2025-08-17,1.1,1.1700307195457196,1.0997192427419675,1.1700307195457196,4773
2025-08-18,1.1702416096106165,1.5084838027940262,1.1702416096106165,1.5084838027940262,7123
2025-08-19,1.508839412426635,2.072507931099969,1.508839412426635,2.072507931099969,7222
2025-08-20,2.072795153242866,2.7664387333411247,2.072795153242866,2.7664387333411247,7093
2025-08-21,2.7668306692339613,3.468833147009282,2.7668306692339613,3.468833147009282,7098
2025-08-22,3.4692619582730013,4.0573845964752415,3.4692619582730013,4.0573845964752415,7150
2025-08-23,4.057688833141608,4.433164209779054,4.057688833141608,4.433164209779054,7261
2025-08-24,4.433403775004517,4.536187348498776,4.433403775004517,4.527451840364292,7048
2025-08-25,4.527425923119655,4.527499287961251,4.332252718606229,4.332252718606229,6992
2025-08-26,4.332028020783425,4.332028020783425,3.874925597570455,3.874925597570455,7063
2025-08-27,3.874535359141755,3.874535359141755,3.235061387472854,3.235061387472854,7000
2025-08-28,3.234547368909305,3.234547368909305,2.523548924175072,2.523548924175072,7332
2025-08-29,2.5231233649134506,2.5231233649134506,1.8569495306314445,1.8569495306314445,7277
2025-08-30,1.85657762342389,1.85657762342389,1.3613631225419938,1.3613631225419938,7154
2025-08-31,1.3610559661647628,1.3610559661647628,1.1190004630551937,1.1191742982188222,7206
2025-09-01,1.1191196342820153,1.1713252446407887,1.1019445476675136,1.1713252446407887,7079
2025-09-02,1.17141652922803,1.510042123914841,1.17141652922803,1.510042123914841,7198
2025-09-03,1.5104035915309184,2.0769698589629297,1.5104035915309184,2.0769698589629297,7106
2025-09-04,2.0773645538096654,2.764732353747185,2.0773645538096654,2.764732353747185,7117
2025-09-05,2.7651186131884424,3.469219579394553,2.7651186131884424,3.469219579394553,7275
2025-09-06,3.4695405425336117,4.06019031480796,3.4695405425336117,4.06019031480796,7122
2025-09-07,4.060706896606833,4.4419716471341,4.060706896606833,4.4419716471341,7118
2025-09-08,4.442141207350417,4.549190709273937,4.442141207350417,4.541637106918178,7240
2025-09-09,4.541562590358026,4.54165898158192,4.341720316170559,4.341720316170559,6975
2025-09-10,4.341626851166966,4.341626851166966,3.879504764174752,3.879504764174752,7145
2025-09-11,3.8789274960401894,3.8789274960401894,3.2349186387900364,3.2349186387900364,7231
2025-09-12,3.234495873145886,3.234495873145886,2.526698137564018,2.526698137564018,7227
2025-09-13,2.526400471017158,2.526400471017158,1.8700237276655434,1.8700237276655434,7323
2025-09-14,1.869640597955935,1.869640597955935,1.372952841859087,1.372952841859087,7151
2025-09-15,1.3728493416971588,1.3728493416971588,1.1285557766887173,1.1285557766887173,7181
2025-09-16,1.1284846167707592,1.1284846167707592,1.1119303814962604,1.1129392684456252,2375
